timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2025-06-30 23:55:24,False,0,[],|,False,0,[],|,False,Counting flickers... 32.0 seconds remaining.,|,False,0,[],|,True,7,"['1 pitch: 6.0 seconds', '2 pitch: 5.0 seconds', '3 pitch: 10.0 seconds', '4 pitch: 4.0 seconds', '5 pitch: 6.0 seconds', '6 pitch: 9.0 seconds', '7 pitch: 4.0 seconds']",|,False,Counting yawns... 94.0 seconds remaining.,[]
2025-06-30 23:55:28,False,0,[],|,False,0,[],|,False,Counting flickers... 29.0 seconds remaining.,|,False,0,[],|,True,8,"['1 pitch: 6.0 seconds', '2 pitch: 5.0 seconds', '3 pitch: 10.0 seconds', '4 pitch: 4.0 seconds', '5 pitch: 6.0 seconds', '6 pitch: 9.0 seconds', '7 pitch: 4.0 seconds', '8 pitch: 3.0 seconds']",|,False,Counting yawns... 90.0 seconds remaining.,[]
2025-06-30 23:55:28,False,0,[],|,False,0,[],|,False,0,|,True,20,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 90.0 seconds remaining.,[]
2025-06-30 23:55:32,False,0,[],|,False,0,[],|,False,0,|,True,21,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 86.0 seconds remaining.,[]
2025-06-30 23:55:35,False,0,[],|,False,0,[],|,False,0,|,True,22,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 83.0 seconds remaining.,[]
2025-06-30 23:55:56,False,0,[],|,False,0,[],|,True,25,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 62.0 seconds remaining.,[]
2025-06-30 23:55:58,True,2,"['1 right eye rub: 2.0 seconds', '1 left eye rub: 2.0 seconds']",|,True,2,"['1 right eye rub: 2.0 seconds', '1 left eye rub: 2.0 seconds']",|,False,Counting flickers... 58.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 60.0 seconds remaining.,[]
2025-06-30 23:56:38,False,0,[],|,False,0,[],|,False,0,|,True,23,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 19.0 seconds remaining.,[]
2025-06-30 23:56:56,False,0,[],|,False,0,[],|,True,25,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2025-06-30 23:56:57,False,0,[],|,False,0,[],|,False,Counting flickers... 58.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-06-30 23:57:55,False,0,[],|,False,0,[],|,True,33,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 122.0 seconds remaining.,[]
2025-06-30 23:58:01,False,0,[],|,False,0,[],|,False,0,|,True,24,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 116.0 seconds remaining.,[]
2025-06-30 23:58:02,False,0,[],|,False,0,[],|,False,Counting flickers... 54.0 seconds remaining.,|,False,0,[],|,True,9,"['1 pitch: 6.0 seconds', '2 pitch: 5.0 seconds', '3 pitch: 10.0 seconds', '4 pitch: 4.0 seconds', '5 pitch: 6.0 seconds', '6 pitch: 9.0 seconds', '7 pitch: 4.0 seconds', '8 pitch: 3.0 seconds', '9 pitch: 3.0 seconds']",|,False,Counting yawns... 116.0 seconds remaining.,[]
2025-06-30 23:58:04,False,0,[],|,False,0,[],|,False,0,|,True,25,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 114.0 seconds remaining.,[]
2025-06-30 23:58:39,False,0,[],|,False,0,[],|,False,Counting flickers... 16.0 seconds remaining.,|,False,0,[],|,True,10,"['1 pitch: 6.0 seconds', '2 pitch: 5.0 seconds', '3 pitch: 10.0 seconds', '4 pitch: 4.0 seconds', '5 pitch: 6.0 seconds', '6 pitch: 9.0 seconds', '7 pitch: 4.0 seconds', '8 pitch: 3.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds']",|,False,Counting yawns... 78.0 seconds remaining.,[]
2025-06-30 23:58:46,False,0,[],|,False,0,[],|,False,0,|,True,26,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 72.0 seconds remaining.,[]
2025-06-30 23:58:50,False,0,[],|,False,0,[],|,False,0,|,True,27,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds', '27 micro sleep: 2.0 seconds']",|,True,11,"['1 pitch: 6.0 seconds', '2 pitch: 5.0 seconds', '3 pitch: 10.0 seconds', '4 pitch: 4.0 seconds', '5 pitch: 6.0 seconds', '6 pitch: 9.0 seconds', '7 pitch: 4.0 seconds', '8 pitch: 3.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 7.0 seconds']",|,False,Counting yawns... 67.0 seconds remaining.,[]
2025-06-30 23:58:55,False,0,[],|,False,0,[],|,True,20,|,False,0,[],|,True,12,"['1 pitch: 6.0 seconds', '2 pitch: 5.0 seconds', '3 pitch: 10.0 seconds', '4 pitch: 4.0 seconds', '5 pitch: 6.0 seconds', '6 pitch: 9.0 seconds', '7 pitch: 4.0 seconds', '8 pitch: 3.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 7.0 seconds', '12 pitch: 5.0 seconds']",|,False,Counting yawns... 62.0 seconds remaining.,[]
2025-06-30 23:58:55,False,0,[],|,False,0,[],|,False,0,|,True,28,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds', '27 micro sleep: 2.0 seconds', '28 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 62.0 seconds remaining.,[]
2025-06-30 23:59:49,False,0,[],|,False,0,[],|,False,0,|,True,29,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds', '27 micro sleep: 2.0 seconds', '28 micro sleep: 4.0 seconds', '29 micro sleep: 18.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 8.0 seconds remaining.,[]
2025-06-30 23:59:53,False,0,[],|,False,0,[],|,False,0,|,True,30,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds', '27 micro sleep: 2.0 seconds', '28 micro sleep: 4.0 seconds', '29 micro sleep: 18.0 seconds', '30 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 4.0 seconds remaining.,[]
2025-06-30 23:59:54,False,0,[],|,False,0,[],|,False,Counting flickers... 2.0 seconds remaining.,|,False,0,[],|,True,13,"['1 pitch: 6.0 seconds', '2 pitch: 5.0 seconds', '3 pitch: 10.0 seconds', '4 pitch: 4.0 seconds', '5 pitch: 6.0 seconds', '6 pitch: 9.0 seconds', '7 pitch: 4.0 seconds', '8 pitch: 3.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 7.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 22.0 seconds']",|,False,Counting yawns... 4.0 seconds remaining.,[]
2025-06-30 23:59:55,False,0,[],|,False,0,[],|,True,8,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 3.0 seconds remaining.,[]
2025-06-30 23:59:57,False,0,[],|,False,0,[],|,False,Counting flickers... 58.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-07-01 00:00:00,False,0,[],|,False,0,[],|,False,0,|,True,31,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds', '27 micro sleep: 2.0 seconds', '28 micro sleep: 4.0 seconds', '29 micro sleep: 18.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 5.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 176.0 seconds remaining.,[]
2025-07-01 00:00:01,False,0,[],|,False,0,[],|,False,Counting flickers... 54.0 seconds remaining.,|,False,0,[],|,True,14,"['1 pitch: 6.0 seconds', '2 pitch: 5.0 seconds', '3 pitch: 10.0 seconds', '4 pitch: 4.0 seconds', '5 pitch: 6.0 seconds', '6 pitch: 9.0 seconds', '7 pitch: 4.0 seconds', '8 pitch: 3.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 7.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 22.0 seconds', '14 pitch: 7.0 seconds']",|,False,Counting yawns... 176.0 seconds remaining.,[]
2025-07-01 00:00:05,False,0,[],|,False,0,[],|,False,0,|,True,32,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds', '27 micro sleep: 2.0 seconds', '28 micro sleep: 4.0 seconds', '29 micro sleep: 18.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 5.0 seconds', '32 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 172.0 seconds remaining.,[]
2025-07-01 00:00:26,False,0,[],|,False,0,[],|,False,0,|,True,33,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds', '27 micro sleep: 2.0 seconds', '28 micro sleep: 4.0 seconds', '29 micro sleep: 18.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 5.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 151.0 seconds remaining.,[]
2025-07-01 00:00:30,False,0,[],|,False,0,[],|,False,0,|,True,34,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds', '27 micro sleep: 2.0 seconds', '28 micro sleep: 4.0 seconds', '29 micro sleep: 18.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 5.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 2.0 seconds', '34 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 147.0 seconds remaining.,[]
2025-07-01 00:00:33,False,0,[],|,False,0,[],|,False,0,|,True,35,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds', '27 micro sleep: 2.0 seconds', '28 micro sleep: 4.0 seconds', '29 micro sleep: 18.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 5.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 2.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 144.0 seconds remaining.,[]
2025-07-01 00:00:36,False,0,[],|,False,0,[],|,False,0,|,True,36,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 5.0 seconds', '5 micro sleep: 11.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 9.0 seconds', '12 micro sleep: 2.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 3.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 2.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 3.0 seconds', '20 micro sleep: 3.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 3.0 seconds', '27 micro sleep: 2.0 seconds', '28 micro sleep: 4.0 seconds', '29 micro sleep: 18.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 5.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 2.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds', '36 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 141.0 seconds remaining.,[]
